timestamp,mqtt_messages,websocket_messages,db_inserts,skipped,errors,success_rate
2025-05-12T22:15:34.537Z,48044,281720,324674,0,5088,98.46
2025-05-12T22:16:04.537Z,48074,281888,324874,0,5088,98.46
2025-05-12T22:16:34.536Z,48104,282056,325072,0,5088,98.46
2025-05-12T22:17:04.536Z,48134,282230,325276,0,5088,98.46
2025-05-12T22:17:34.536Z,48164,282404,325479,0,5088,98.46
2025-05-12T22:18:04.537Z,48193,282572,325677,0,5088,98.46
2025-05-12T22:18:34.537Z,48223,282746,325881,0,5088,98.46
2025-05-12T22:19:04.540Z,48253,282920,326085,0,5088,98.46
2025-05-12T22:19:34.540Z,48283,283088,326283,0,5088,98.46
2025-05-12T22:20:04.540Z,48313,283262,326487,0,5088,98.47
2025-05-12T22:20:34.541Z,48343,283436,326691,0,5088,98.47
2025-05-12T22:21:04.541Z,48373,283604,326889,0,5088,98.47
2025-05-12T22:21:34.541Z,48403,283778,327093,0,5088,98.47
2025-05-12T22:22:04.542Z,48433,283952,327297,0,5088,98.47
2025-05-12T22:22:34.542Z,48463,284126,327501,0,5088,98.47
2025-05-12T22:23:04.541Z,48493,284294,327699,0,5088,98.47
2025-05-12T22:23:34.542Z,48523,284468,327903,0,5088,98.47
2025-05-12T22:24:04.543Z,48553,284642,328107,0,5088,98.47
2025-05-12T22:24:34.543Z,48583,284810,328305,0,5088,98.47
2025-05-12T22:25:04.543Z,48613,284984,328509,0,5088,98.47
2025-05-12T22:25:34.543Z,48643,285158,328713,0,5088,98.48
2025-05-12T22:26:04.543Z,48673,285326,328911,0,5088,98.48
2025-05-12T22:26:34.544Z,48703,285500,329115,0,5088,98.48
2025-05-12T22:27:04.545Z,48733,285674,329319,0,5088,98.48
2025-05-12T22:27:34.544Z,48763,285848,329523,0,5088,98.48
2025-05-12T22:28:04.545Z,48793,286016,329721,0,5088,98.48
2025-05-12T22:28:34.546Z,48823,286190,329925,0,5088,98.48
2025-05-12T22:29:04.547Z,48853,286364,330129,0,5088,98.48
2025-05-12T22:29:34.547Z,48883,286532,330327,0,5088,98.48
2025-05-12T22:30:04.548Z,48913,286706,330531,0,5088,98.48
2025-05-12T22:30:34.549Z,48943,286880,330735,0,5088,98.48
2025-05-12T22:31:04.548Z,48973,287048,330933,0,5088,98.49
2025-05-12T22:31:34.549Z,49003,287222,331137,0,5088,98.49
2025-05-12T22:32:04.550Z,49033,287396,331341,0,5088,98.49
2025-05-12T22:32:34.549Z,49063,287564,331539,0,5088,98.49
2025-05-12T22:33:04.550Z,49093,287738,331743,0,5088,98.49
2025-05-12T22:33:34.550Z,49123,287912,331947,0,5088,98.49
2025-05-12T22:34:04.551Z,49153,288086,332151,0,5088,98.49
2025-05-12T22:34:34.551Z,49183,288254,332349,0,5088,98.49
2025-05-12T22:35:04.553Z,49213,288428,332553,0,5088,98.49
2025-05-12T22:35:34.554Z,49243,288602,332757,0,5088,98.49
2025-05-12T22:36:04.554Z,49273,288770,332955,0,5088,98.49
2025-05-12T22:36:34.555Z,49303,288944,333159,0,5088,98.50
2025-05-12T22:37:04.556Z,49333,289118,333363,0,5088,98.50
2025-05-12T22:37:34.557Z,49363,289286,333561,0,5088,98.50
2025-05-12T22:38:04.558Z,49393,289460,333765,0,5088,98.50
2025-05-12T22:38:34.557Z,49423,289634,333969,0,5088,98.50
2025-05-12T22:39:04.557Z,49453,289808,334173,0,5088,98.50
2025-05-12T22:39:34.558Z,49483,289976,334371,0,5088,98.50
2025-05-12T22:40:04.559Z,49490,290018,334420,0,5088,98.50
2025-05-12T22:40:34.560Z,49554,290348,334814,0,5088,98.50
2025-05-12T22:41:04.561Z,49614,290696,335222,0,5088,98.50
2025-05-12T22:41:34.560Z,49674,291038,335624,0,5088,98.51
2025-05-12T22:42:04.560Z,49734,291386,336032,0,5088,98.51
2025-05-12T22:42:34.560Z,49794,291728,336434,0,5088,98.51
2025-05-12T22:43:04.560Z,49854,292076,336842,0,5088,98.51
2025-05-12T22:43:34.562Z,49914,292418,337244,0,5088,98.51
2025-05-12T22:44:04.561Z,49974,292766,337645,0,5088,98.51
2025-05-12T22:44:34.561Z,50034,293108,338054,0,5088,98.52
2025-05-12T22:45:04.561Z,50094,293456,338462,0,5088,98.52
2025-05-12T22:45:34.562Z,50154,293798,338864,0,5088,98.52
2025-05-12T22:46:04.562Z,50214,294146,339272,0,5088,98.52
2025-05-12T22:46:34.562Z,50274,294488,339674,0,5088,98.52
2025-05-12T22:47:04.562Z,50334,294836,340082,0,5088,98.53
2025-05-12T22:47:34.564Z,50394,295178,340484,0,5088,98.53
2025-05-12T22:48:04.565Z,50454,295526,340890,0,5088,98.53
2025-05-12T22:48:34.564Z,50514,295868,341289,0,5088,98.53
2025-05-12T22:49:04.564Z,50574,296213,341697,0,5088,98.53
2025-05-12T22:49:34.565Z,50634,296552,342097,0,5088,98.53
2025-05-12T22:50:04.565Z,50694,296900,342506,0,5088,98.54
2025-05-12T22:50:34.566Z,50754,297242,342907,0,5088,98.54
2025-05-12T22:51:04.566Z,50813,297590,343315,0,5088,98.54
2025-05-12T22:51:34.566Z,50873,297932,343717,0,5088,98.54
2025-05-12T22:52:04.566Z,50933,298280,344125,0,5088,98.54
2025-05-12T22:52:34.567Z,50993,298622,344527,0,5088,98.54
2025-05-12T22:53:04.569Z,51053,298970,344935,0,5088,98.55
2025-05-12T22:53:34.569Z,51113,299312,345337,0,5088,98.55
2025-05-12T22:54:04.570Z,51173,299660,345745,0,5088,98.55
2025-05-12T22:54:34.571Z,51233,300002,346147,0,5088,98.55
2025-05-12T22:55:04.570Z,51293,300350,346555,0,5088,98.55
2025-05-12T22:55:34.570Z,51353,300692,346957,0,5088,98.55
2025-05-12T22:56:04.571Z,51413,301040,347365,0,5088,98.56
2025-05-12T22:56:34.572Z,51473,301382,347767,0,5088,98.56
2025-05-12T22:57:04.572Z,51533,301730,348175,0,5088,98.56
2025-05-12T22:57:34.572Z,51593,302072,348577,0,5088,98.56
2025-05-12T22:58:04.571Z,51653,302420,348985,0,5088,98.56
2025-05-12T22:58:34.572Z,51713,302762,349387,0,5088,98.56
2025-05-12T22:59:04.573Z,51773,303110,349795,0,5088,98.57
2025-05-12T22:59:34.573Z,51833,303452,350197,0,5088,98.57
2025-05-12T23:00:04.574Z,51893,303800,350605,0,5088,98.57
2025-05-12T23:00:34.574Z,51953,304142,351007,0,5088,98.57
2025-05-12T23:01:04.576Z,52013,304490,351415,0,5088,98.57
2025-05-12T23:01:34.576Z,52073,304832,351817,0,5088,98.57
2025-05-12T23:02:04.577Z,52133,305180,352219,0,5088,98.57
2025-05-12T23:02:34.578Z,52193,305508,352613,0,5088,98.58
2025-05-12T23:03:04.578Z,52253,305870,353035,0,5088,98.58
2025-05-12T23:03:34.579Z,52313,306212,353437,0,5088,98.58
2025-05-12T23:04:04.580Z,52373,306560,353845,0,5088,98.58
2025-05-12T23:04:34.581Z,52433,306902,354247,0,5088,98.58
2025-05-12T23:05:04.581Z,52493,307250,354655,0,5088,98.59
2025-05-12T23:05:34.581Z,52553,307592,355057,0,5088,98.59
2025-05-12T23:06:04.583Z,52613,307940,355465,0,5088,98.59
2025-05-12T23:06:34.583Z,52673,308282,355867,0,5088,98.59
2025-05-12T23:07:04.584Z,52733,308630,356275,0,5088,98.59
2025-05-12T23:07:34.583Z,52793,308972,356677,0,5088,98.59
2025-05-12T23:08:04.585Z,52853,309320,357085,0,5088,98.60
2025-05-12T23:08:34.584Z,52913,309662,357487,0,5088,98.60
2025-05-12T23:09:04.585Z,52973,310010,357895,0,5088,98.60
2025-05-12T23:09:34.584Z,53033,310352,358297,0,5088,98.60
2025-05-12T23:10:04.586Z,53093,310700,358705,0,5088,98.60
2025-05-12T23:10:34.587Z,53153,311042,359103,0,5088,98.60
2025-05-12T23:11:04.587Z,53213,311384,359509,0,5088,98.60
2025-05-12T23:11:34.587Z,53273,311726,359911,0,5088,98.61
2025-05-12T23:12:04.588Z,53333,312074,360318,0,5088,98.61
2025-05-12T23:12:34.589Z,53393,312416,360720,0,5088,98.61
2025-05-12T23:13:04.590Z,53452,312764,361128,0,5088,98.61
2025-05-12T23:13:34.591Z,53512,313106,361530,0,5088,98.61
2025-05-12T23:14:04.593Z,53572,313454,361938,0,5088,98.61
2025-05-12T23:14:34.594Z,53632,313796,362340,0,5088,98.62
2025-05-12T23:15:04.596Z,53692,314144,362748,0,5088,98.62
2025-05-12T23:15:34.597Z,53752,314486,363150,0,5088,98.62
2025-05-12T23:16:04.597Z,53812,314834,363558,0,5088,98.62
2025-05-12T23:16:34.597Z,53872,315176,363960,0,5088,98.62
2025-05-12T23:17:04.599Z,53932,315524,364368,0,5088,98.62
2025-05-12T23:17:34.599Z,53992,315866,364770,0,5088,98.62
2025-05-12T23:18:04.600Z,54052,316214,365178,0,5088,98.63
2025-05-12T23:18:34.600Z,54112,316556,365580,0,5088,98.63
2025-05-12T23:19:04.600Z,54172,316904,365988,0,5088,98.63
2025-05-12T23:19:34.601Z,54232,317246,366390,0,5088,98.63
2025-05-12T23:20:04.602Z,54292,317594,366798,0,5088,98.63
2025-05-12T23:20:34.602Z,54352,317936,367200,0,5088,98.63
2025-05-12T23:21:04.603Z,54412,318284,367608,0,5088,98.63
2025-05-12T23:21:34.604Z,54472,318626,368003,0,5088,98.63
2025-05-12T23:22:04.604Z,54532,318970,368412,0,5088,98.64
2025-05-12T23:22:34.604Z,54592,319313,368814,0,5088,98.64
2025-05-12T23:23:04.604Z,54652,319658,369221,0,5088,98.64
2025-05-12T23:23:34.603Z,54712,320000,369623,0,5088,98.64
2025-05-12T23:24:04.604Z,54772,320348,370031,0,5088,98.64
2025-05-12T23:24:34.604Z,54831,320690,370433,0,5088,98.65
2025-05-12T23:25:04.605Z,54891,321038,370841,0,5088,98.65
2025-05-12T23:25:34.605Z,54951,321380,371243,0,5088,98.65
2025-05-12T23:26:04.605Z,55011,321728,371651,0,5088,98.65
2025-05-12T23:26:34.606Z,55071,322070,372053,0,5088,98.65
2025-05-12T23:27:04.608Z,55131,322418,372461,0,5088,98.65
2025-05-12T23:27:34.609Z,55191,322760,372863,0,5088,98.65
2025-05-12T23:28:04.608Z,55251,323108,373271,0,5088,98.66
2025-05-12T23:28:34.609Z,55311,323450,373673,0,5088,98.66
2025-05-12T23:29:04.609Z,55371,323798,374081,0,5088,98.66
2025-05-12T23:29:34.609Z,55431,324140,374483,0,5088,98.66
2025-05-12T23:30:04.612Z,55491,324488,374891,0,5088,98.66
2025-05-12T23:30:34.613Z,55551,324830,375293,0,5088,98.66
2025-05-12T23:31:04.613Z,55611,325178,375701,0,5088,98.66
2025-05-12T23:31:34.614Z,55671,325520,376103,0,5088,98.67
2025-05-12T23:32:04.614Z,55731,325868,376511,0,5088,98.67
2025-05-12T23:32:34.614Z,55791,326210,376913,0,5088,98.67
2025-05-12T23:33:04.614Z,55851,326558,377321,0,5088,98.67
2025-05-12T23:33:34.613Z,55911,326900,377723,0,5088,98.67
2025-05-12T23:34:04.614Z,55971,327248,378131,0,5088,98.67
2025-05-12T23:34:34.614Z,56031,327590,378533,0,5088,98.67
2025-05-12T23:35:04.614Z,56091,327938,378941,0,5088,98.68
2025-05-12T23:35:34.615Z,56151,328280,379343,0,5088,98.68
2025-05-12T23:36:04.616Z,56211,328628,379751,0,5088,98.68
2025-05-12T23:36:34.616Z,56271,328970,380153,0,5088,98.68
2025-05-12T23:37:04.617Z,56331,329318,380561,0,5088,98.68
2025-05-12T23:37:34.617Z,56391,329660,380963,0,5088,98.68
2025-05-12T23:38:04.616Z,56451,330008,381371,0,5088,98.68
2025-05-12T23:38:34.616Z,56511,330350,381773,0,5088,98.68
2025-05-12T23:39:04.617Z,56571,330698,382181,0,5088,98.69
2025-05-12T23:39:34.619Z,56631,331040,382583,0,5088,98.69
2025-05-12T23:40:04.619Z,56691,331388,382991,0,5088,98.69
2025-05-12T23:40:34.620Z,56751,331730,383393,0,5088,98.69
2025-05-12T23:41:04.620Z,56811,332078,383801,0,5088,98.69
2025-05-12T23:41:34.621Z,56871,332420,384203,0,5088,98.69
2025-05-12T23:42:04.622Z,56931,332768,384608,0,5088,98.69
2025-05-12T23:42:34.622Z,56991,333110,385008,0,5088,98.69
2025-05-12T23:43:04.623Z,57051,333453,385415,0,5088,98.70
2025-05-12T23:43:34.624Z,57111,333794,385817,0,5088,98.70
2025-05-12T23:44:04.623Z,57171,334142,386225,0,5088,98.70
2025-05-12T23:44:34.624Z,57231,334484,386626,0,5088,98.70
2025-05-12T23:45:04.625Z,57290,334832,387034,0,5088,98.70
2025-05-12T23:45:34.626Z,57350,335174,387436,0,5088,98.70
2025-05-12T23:46:04.628Z,57410,335522,387844,0,5088,98.71
2025-05-12T23:46:34.629Z,57470,335864,388246,0,5088,98.71
2025-05-12T23:47:04.629Z,57530,336212,388654,0,5088,98.71
2025-05-12T23:47:34.629Z,57590,336554,389056,0,5088,98.71
2025-05-12T23:48:04.629Z,57650,336902,389464,0,5088,98.71
2025-05-12T23:48:34.630Z,57710,337244,389866,0,5088,98.71
2025-05-12T23:49:04.631Z,57770,337592,390274,0,5088,98.71
2025-05-12T23:49:34.631Z,57830,337934,390676,0,5088,98.71
2025-05-12T23:50:04.632Z,57890,338282,391084,0,5088,98.72
2025-05-12T23:50:34.632Z,57950,338624,391486,0,5088,98.72
2025-05-12T23:51:04.633Z,58010,338972,391894,0,5088,98.72
2025-05-12T23:51:34.634Z,58070,339314,392296,0,5088,98.72
2025-05-12T23:52:04.634Z,58130,339660,392700,0,5088,98.72
2025-05-12T23:52:34.634Z,58190,340004,393106,0,5088,98.72
2025-05-12T23:53:04.635Z,58250,340352,393514,0,5088,98.72
2025-05-12T23:53:34.634Z,58310,340694,393910,0,5088,98.72
2025-05-12T23:54:04.634Z,58370,341042,394318,0,5088,98.72
2025-05-12T23:54:34.635Z,58430,341378,394720,0,5088,98.73
2025-05-12T23:55:04.637Z,58490,341726,395127,0,5088,98.73
2025-05-12T23:55:34.638Z,58550,342068,395529,0,5088,98.73
2025-05-12T23:56:04.638Z,58609,342416,395937,0,5088,98.73
2025-05-12T23:56:34.638Z,58669,342758,396339,0,5088,98.73
2025-05-12T23:57:04.638Z,58729,343106,396747,0,5088,98.73
2025-05-12T23:57:34.641Z,58789,343448,397149,0,5088,98.74
2025-05-12T23:58:04.641Z,58849,343796,397557,0,5088,98.74
2025-05-12T23:58:34.642Z,58909,344138,397959,0,5088,98.74
2025-05-12T23:59:04.643Z,58969,344486,398367,0,5088,98.74
2025-05-12T23:59:34.644Z,59029,344828,398769,0,5088,98.74
2025-05-13T00:00:04.644Z,59089,345176,399177,0,5088,98.74
2025-05-13T00:00:34.645Z,59149,345518,399579,0,5088,98.74
2025-05-13T00:01:04.645Z,59209,345866,399987,0,5088,98.74
2025-05-13T00:01:34.646Z,59269,346208,400389,0,5088,98.75
2025-05-13T00:02:04.646Z,59329,346556,400797,0,5088,98.75
2025-05-13T00:02:34.646Z,59389,346898,401199,0,5088,98.75
2025-05-13T00:03:04.646Z,59449,347246,401607,0,5088,98.75
2025-05-13T00:03:34.648Z,59509,347588,402009,0,5088,98.75
2025-05-13T00:04:04.648Z,59569,347936,402417,0,5088,98.75
2025-05-13T00:04:34.648Z,59629,348278,402819,0,5088,98.75
2025-05-13T00:05:04.648Z,59689,348626,403227,0,5088,98.75
2025-05-13T00:05:34.648Z,59749,348968,403629,0,5088,98.76
2025-05-13T00:06:04.649Z,59809,349316,404037,0,5088,98.76
2025-05-13T00:06:34.649Z,59869,349658,404439,0,5088,98.76
2025-05-13T00:07:04.650Z,59929,350006,404847,0,5088,98.76
2025-05-13T00:07:34.651Z,59989,350348,405249,0,5088,98.76
2025-05-13T00:08:04.651Z,60049,350696,405657,0,5088,98.76
2025-05-13T00:08:34.651Z,60109,351038,406059,0,5088,98.76
2025-05-13T00:09:04.652Z,60169,351386,406467,0,5088,98.76
2025-05-13T00:09:34.652Z,60229,351728,406869,0,5088,98.76
2025-05-13T00:10:04.652Z,60289,352076,407277,0,5088,98.77
2025-05-13T00:10:34.652Z,60349,352418,407679,0,5088,98.77
2025-05-13T00:11:04.653Z,60409,352766,408087,0,5088,98.77
2025-05-13T00:11:34.652Z,60469,353108,408489,0,5088,98.77
2025-05-13T00:12:04.653Z,60529,353456,408897,0,5088,98.77
2025-05-13T00:12:34.653Z,60589,353798,409299,0,5088,98.77
2025-05-13T00:13:04.652Z,60649,354146,409707,0,5088,98.77
2025-05-13T00:13:34.652Z,60709,354488,410109,0,5088,98.77
2025-05-13T00:14:04.653Z,60769,354836,410517,0,5088,98.78
2025-05-13T00:14:34.653Z,60829,355178,410919,0,5088,98.78
2025-05-13T00:15:04.654Z,60889,355526,411325,0,5088,98.78
2025-05-13T00:15:34.654Z,60949,355867,411726,0,5088,98.78
2025-05-13T00:16:04.656Z,61009,356210,412131,0,5088,98.78
2025-05-13T00:16:34.655Z,61069,356552,412533,0,5088,98.78
2025-05-13T00:17:04.655Z,61128,356900,412940,0,5088,98.78
2025-05-13T00:17:34.655Z,61188,357242,413342,0,5088,98.78
2025-05-13T00:18:04.657Z,61248,357590,413750,0,5088,98.79
2025-05-13T00:18:34.656Z,61308,357932,414152,0,5088,98.79
2025-05-13T00:19:04.656Z,61368,358280,414560,0,5088,98.79
2025-05-13T00:19:34.657Z,61428,358622,414962,0,5088,98.79
2025-05-13T00:20:04.657Z,61488,358970,415370,0,5088,98.79
2025-05-13T00:20:34.657Z,61548,359312,415772,0,5088,98.79
2025-05-13T00:21:04.658Z,61608,359660,416180,0,5088,98.79
2025-05-13T00:21:34.657Z,61668,360002,416582,0,5088,98.79
2025-05-13T00:22:04.657Z,61728,360350,416990,0,5088,98.79
2025-05-13T00:22:34.658Z,61788,360692,417392,0,5088,98.80
2025-05-13T00:23:04.658Z,61848,361040,417800,0,5088,98.80
2025-05-13T00:23:34.658Z,61908,361382,418202,0,5088,98.80
2025-05-13T00:24:04.658Z,61968,361730,418610,0,5088,98.80
2025-05-13T00:24:34.660Z,62028,362072,419009,0,5088,98.80
2025-05-13T00:25:04.661Z,62088,362420,419416,0,5088,98.80
2025-05-13T00:25:34.661Z,62148,362758,419816,0,5088,98.80
2025-05-13T00:26:04.661Z,62208,363106,420224,0,5088,98.80
2025-05-13T00:26:34.660Z,62268,363446,420626,0,5088,98.80
2025-05-13T00:27:04.660Z,62328,363794,421033,0,5088,98.81
2025-05-13T00:27:34.662Z,62387,364136,421435,0,5088,98.81
2025-05-13T00:28:04.661Z,62447,364484,421843,0,5088,98.81
2025-05-13T00:28:34.663Z,62507,364826,422245,0,5088,98.81
2025-05-13T00:29:04.664Z,62567,365174,422653,0,5088,98.81
2025-05-13T00:29:34.663Z,62627,365516,423055,0,5088,98.81
2025-05-13T00:30:04.664Z,62687,365864,423463,0,5088,98.81
2025-05-13T00:30:34.665Z,62747,366206,423865,0,5088,98.81
2025-05-13T00:31:04.665Z,62807,366554,424273,0,5088,98.81
2025-05-13T00:31:34.665Z,62867,366896,424675,0,5088,98.82
2025-05-13T00:32:04.665Z,62927,367244,425083,0,5088,98.82
2025-05-13T00:32:34.665Z,62987,367586,425485,0,5088,98.82
2025-05-13T00:33:04.665Z,63047,367934,425893,0,5088,98.82
2025-05-13T00:33:34.665Z,63107,368276,426295,0,5088,98.82
2025-05-13T00:34:04.666Z,63167,368624,426703,0,5088,98.82
2025-05-13T00:34:34.666Z,63227,368966,427105,0,5088,98.82
2025-05-13T00:35:04.666Z,63287,369314,427513,0,5088,98.82
2025-05-13T00:35:34.667Z,63347,369656,427915,0,5088,98.82
2025-05-13T00:36:04.668Z,63407,370004,428323,0,5088,98.83
2025-05-13T00:36:34.667Z,63467,370346,428725,0,5088,98.83
2025-05-13T00:37:04.668Z,63527,370694,429133,0,5088,98.83
2025-05-13T00:37:34.670Z,63587,371036,429535,0,5088,98.83
2025-05-13T00:38:04.670Z,63647,371384,429943,0,5088,98.83
2025-05-13T00:38:34.670Z,63707,371726,430345,0,5088,98.83
2025-05-13T00:39:04.671Z,63767,372074,430753,0,5088,98.83
2025-05-13T00:39:34.671Z,63827,372416,431155,0,5088,98.83
2025-05-13T00:40:04.672Z,63887,372764,431563,0,5088,98.83
2025-05-13T00:40:34.673Z,63947,373106,431965,0,5088,98.84
2025-05-13T00:41:04.673Z,64007,373454,432373,0,5088,98.84
2025-05-13T00:41:34.676Z,64067,373796,432775,0,5088,98.84
2025-05-13T00:42:04.676Z,64127,374144,433183,0,5088,98.84
2025-05-13T00:42:34.676Z,64187,374486,433585,0,5088,98.84
2025-05-13T00:43:04.675Z,64247,374834,433993,0,5088,98.84
2025-05-13T00:43:34.675Z,64307,375176,434395,0,5088,98.84
2025-05-13T00:44:04.676Z,64367,375524,434803,0,5088,98.84
2025-05-13T00:44:34.677Z,64427,375866,435205,0,5088,98.84
2025-05-13T00:45:04.676Z,64487,376214,435613,0,5088,98.85
2025-05-13T00:45:34.676Z,64547,376556,436015,0,5088,98.85
2025-05-13T00:46:04.676Z,64607,376904,436420,0,5088,98.85
2025-05-13T00:46:34.677Z,64667,377245,436819,0,5088,98.85
2025-05-13T00:47:04.677Z,64727,377589,437227,0,5088,98.85
2025-05-13T00:47:34.677Z,64787,377930,437629,0,5088,98.85
2025-05-13T00:48:04.677Z,64847,378278,438037,0,5088,98.85
2025-05-13T00:48:34.678Z,64907,378620,438439,0,5088,98.85
2025-05-13T00:49:04.679Z,64966,378968,438846,0,5088,98.85
2025-05-13T00:49:34.679Z,65026,379310,439248,0,5088,98.85
2025-05-13T00:50:04.680Z,65086,379658,439656,0,5088,98.86
2025-05-13T00:50:34.679Z,65146,380000,440058,0,5088,98.86
2025-05-13T00:51:04.680Z,65206,380348,440466,0,5088,98.86
2025-05-13T00:51:34.681Z,65266,380690,440868,0,5088,98.86
2025-05-13T00:52:04.681Z,65326,381038,441276,0,5088,98.86
2025-05-13T00:52:34.680Z,65386,381380,441678,0,5088,98.86
2025-05-13T00:53:04.679Z,65446,381728,442086,0,5088,98.86
2025-05-13T00:53:34.680Z,65506,382070,442488,0,5088,98.86
2025-05-13T00:54:04.681Z,65566,382418,442896,0,5088,98.86
2025-05-13T00:54:34.681Z,65626,382760,443295,0,5088,98.86
2025-05-13T00:55:04.681Z,65686,383108,443706,0,5088,98.87
2025-05-13T00:55:34.680Z,65746,383448,444103,0,5088,98.87
2025-05-13T00:56:04.680Z,65806,383792,444510,0,5088,98.87
2025-05-13T00:56:34.680Z,65866,384134,444912,0,5088,98.87
2025-05-13T00:57:04.681Z,65926,384482,445320,0,5088,98.87
2025-05-13T00:57:34.682Z,65986,384824,445721,0,5088,98.87
2025-05-13T00:58:04.682Z,66046,385172,446129,0,5088,98.87
2025-05-13T00:58:34.683Z,66105,385514,446531,0,5088,98.87
2025-05-13T00:59:04.683Z,66165,385862,446939,0,5088,98.87
2025-05-13T00:59:34.685Z,66225,386204,447341,0,5088,98.88
2025-05-13T01:00:04.687Z,66285,386552,447749,0,5088,98.88
2025-05-13T01:00:34.689Z,66345,386894,448151,0,5088,98.88
2025-05-13T01:01:04.690Z,66405,387242,448559,0,5088,98.88
2025-05-13T01:01:34.691Z,66465,387584,448961,0,5088,98.88
2025-05-13T01:02:04.691Z,66525,387932,449369,0,5088,98.88
2025-05-13T01:02:34.691Z,66585,388274,449771,0,5088,98.88
2025-05-13T01:03:04.692Z,66645,388622,450179,0,5088,98.88
2025-05-13T01:03:34.692Z,66705,388964,450581,0,5088,98.88
2025-05-13T01:04:04.693Z,66765,389312,450989,0,5088,98.88
2025-05-13T01:04:34.693Z,66825,389654,451391,0,5088,98.89
2025-05-13T01:05:04.694Z,66885,390002,451799,0,5088,98.89
2025-05-13T01:05:34.694Z,66945,390344,452201,0,5088,98.89
2025-05-13T01:06:04.695Z,67005,390692,452609,0,5088,98.89
2025-05-13T01:06:34.695Z,67065,391034,453011,0,5088,98.89
2025-05-13T01:07:04.696Z,67125,391382,453419,0,5088,98.89
2025-05-13T01:07:34.696Z,67185,391724,453821,0,5088,98.89
2025-05-13T01:08:04.696Z,67245,392072,454229,0,5088,98.89
2025-05-13T01:08:34.696Z,67305,392414,454631,0,5088,98.89
2025-05-13T01:09:04.696Z,67365,392762,455039,0,5088,98.89
2025-05-13T01:09:34.697Z,67425,393104,455441,0,5088,98.90
2025-05-13T01:10:04.697Z,67485,393452,455849,0,5088,98.90
2025-05-13T01:10:34.697Z,67545,393794,456251,0,5088,98.90
2025-05-13T01:11:04.697Z,67605,394142,456659,0,5088,98.90
2025-05-13T01:11:34.698Z,67665,394484,457061,0,5088,98.90
2025-05-13T01:12:04.699Z,67725,394832,457469,0,5088,98.90
2025-05-13T01:12:34.698Z,67785,395174,457871,0,5088,98.90
2025-05-13T01:13:04.698Z,67845,395522,458279,0,5088,98.90
2025-05-13T01:13:34.699Z,67905,395864,458681,0,5088,98.90
2025-05-13T01:14:04.700Z,67965,396212,459089,0,5088,98.90
2025-05-13T01:14:34.700Z,68025,396554,459491,0,5088,98.90
2025-05-13T01:15:04.701Z,68085,396902,459899,0,5088,98.91
2025-05-13T01:15:34.700Z,68145,397244,460301,0,5088,98.91
2025-05-13T01:16:04.700Z,68205,397592,460709,0,5088,98.91
2025-05-13T01:16:34.701Z,68265,397934,461111,0,5088,98.91
2025-05-13T01:17:04.701Z,68325,398282,461519,0,5088,98.91
2025-05-13T01:17:34.700Z,68385,398624,461921,0,5088,98.91
2025-05-13T01:18:04.701Z,68445,398972,462326,0,5088,98.91
2025-05-13T01:18:34.701Z,68505,399312,462726,0,5088,98.91
2025-05-13T01:19:04.701Z,68565,399656,463133,0,5088,98.91
2025-05-13T01:19:34.701Z,68625,399999,463535,0,5088,98.91
2025-05-13T01:20:04.702Z,68685,400346,463942,0,5088,98.91
2025-05-13T01:20:34.702Z,68744,400688,464344,0,5088,98.92
2025-05-13T01:21:04.702Z,68804,401036,464752,0,5088,98.92
2025-05-13T01:21:34.703Z,68864,401378,465154,0,5088,98.92
2025-05-13T01:22:04.703Z,68924,401726,465562,0,5088,98.92
2025-05-13T01:22:34.703Z,68984,402068,465964,0,5088,98.92
2025-05-13T01:23:04.704Z,69044,402416,466372,0,5088,98.92
2025-05-13T01:23:34.705Z,69104,402758,466774,0,5088,98.92
2025-05-13T01:24:04.705Z,69164,403106,467182,0,5088,98.92
2025-05-13T01:24:34.705Z,69224,403448,467584,0,5088,98.92
2025-05-13T01:25:04.705Z,69284,403796,467992,0,5088,98.92
2025-05-13T01:25:34.706Z,69344,404138,468394,0,5088,98.93
2025-05-13T01:26:04.706Z,69404,404486,468802,0,5088,98.93
2025-05-13T01:26:34.706Z,69464,404828,469199,0,5088,98.93
2025-05-13T01:27:04.706Z,69524,405176,469610,0,5088,98.93
2025-05-13T01:27:34.708Z,69584,405518,470011,0,5088,98.93
2025-05-13T01:28:04.707Z,69644,405866,470417,0,5088,98.93
2025-05-13T01:28:34.707Z,69704,406208,470818,0,5088,98.93
2025-05-13T01:29:04.708Z,69764,406550,471226,0,5088,98.93
2025-05-13T01:29:34.707Z,69824,406892,471628,0,5088,98.93
2025-05-13T01:30:04.707Z,69883,407240,472035,0,5088,98.93
2025-05-13T01:30:34.708Z,69943,407582,472437,0,5088,98.93
2025-05-13T01:31:04.708Z,70003,407930,472845,0,5088,98.94
2025-05-13T01:31:34.709Z,70063,408272,473247,0,5088,98.94
2025-05-13T01:32:04.708Z,70123,408620,473655,0,5088,98.94
2025-05-13T01:32:34.710Z,70183,408962,474057,0,5088,98.94
2025-05-13T01:33:04.709Z,70243,409310,474465,0,5088,98.94
2025-05-13T01:33:34.710Z,70303,409652,474867,0,5088,98.94
2025-05-13T01:34:04.710Z,70363,410000,475275,0,5088,98.94
